date_of_conception_y,sex,x,f,i,d,c,fi,fd,fc,id,ic,fi_lx,fi_lx_se,fi_lx_lower,fi_lx_upper,fi_hx,fi_hx_se,fi_hx_lower,fi_hx_upper,fd_lx,fd_lx_se,fd_lx_lower,fd_lx_upper,fd_hx,fd_hx_se,fd_hx_lower,fd_hx_upper,id_lx,id_lx_se,id_lx_lower,id_lx_upper,id_hx,id_hx_se,id_hx_lower,id_hx_upper,fdid_lx,fdid_lx_se,fdid_lx_lower,fdid_lx_upper,fdid_hx,fdid_hx_se,fdid_hx_lower,fdid_hx_upper,as.integer(date_of_conception_y)
2e3,Male,42,22158,1768914,16069,0,20672,80,0,260,0,0.012484590755556867,8.291733111052166e-5,0.01248661981586381,0.012482561949756653,1.748604297073253,0.005903152759369474,1.7370343302696505,1.7601742638768554,0.9929192785042132,1.0454316435526127e-4,0.9931198434727923,0.9927128882997627,0.0036169635590921423,4.0438815821461984e-4,0.0028243773332170025,0.004409549784967283,NaN,NaN,NaN,NaN,1.4699364082895367e-4,9.116158588638599e-6,1.2912629831786653e-4,1.6486098334004081e-4,0.9911080541031388,6.983335203400551e-5,0.9912426829527486,0.9909713650044832,1.8984846742032784e-4,1.0295978692028961e-5,1.6966871999835926e-4,2.1002821484229642e-4,2000
2e3,Male,43,1406,1789326,16409,0,954,64,0,239,0,0.00083726427758631255,2.170320126431355e-5,8.372998933601013e-4,8.372286631136833e-4,1.0269106566200217,0.02853018824026618,0.9709925151969518,1.0828287980430915,0.9893344088282345,4.134146163686216e-4,0.9901068066279826,0.9885020580220941,0.046579330422125184,0.005820837024520104,0.03517069949418849,0.05798796135006188,NaN,NaN,NaN,NaN,1.3357876801811306e-4,8.640492195427968e-6,1.1664371450637482e-4,1.505138215298513e-4,0.9909199116173006,7.056157985031938e-5,0.9910559296820992,0.99078183467609,1.6921886505521534e-4,9.721369758703032e-6,1.5016533044776058e-4,1.882723996626701e-4,2000
2e3,Male,44,388,1790041,16712,0,236,24,0,230,0,2.6916319592390703e-4,1.2547392253943751e-5,2.691698153743154e-4,2.691565766164819e-4,0.874074074074074,0.051175975516646516,0.7737710051877432,0.9743771429604048,0.9443006946283719,0.0055137414390769865,0.9536470492781536,0.9331368368657421,0.06382978723404256,0.01302256355476193,0.038306031680325286,0.08935354278775984,NaN,NaN,NaN,NaN,1.284969322754125e-4,8.472836785879421e-6,1.1189047732820272e-4,1.4510338722262226e-4,0.9907522434608037,7.120405164424538e-5,0.9908894864732459,0.9906129427946864,1.4187550480310025e-4,8.902060887162878e-6,1.2442778607607834e-4,1.5932322353012215e-4,2000
2e3,Male,45,128,1790047,16966,0,63,19,0,204,0,1.0544537572276771e-4,8.285824352949063e-6,1.0544708815933702e-4,1.0544366331097119e-4,0.6528497409326425,0.07774586702375055,0.5004706416192511,0.8052288402460338,0.8858903423833179,0.012653873131202264,0.9059831181121359,0.8618414225937248,0.16033755274261605,0.036665560940058094,0.08847437382714363,0.23220073165808847,NaN,NaN,NaN,NaN,1.1396998231789245e-4,7.979494807882597e-6,9.833045987961821e-5,1.296095047561667e-4,0.9906116899566776,7.173802506972747e-5,0.9907499505666688,0.990471372717634,1.2457658624959392e-4,8.3422652291938e-6,1.082260468508933e-4,1.4092712564829456e-4,2000
2e3,Male,46,46,1789906,17189,0,15,14,0,231,0,5.354647985921798e-5,6.278155805191589e-6,5.35471387501132e-5,5.354582097560601e-5,0.38961038961038963,0.09866972851616466,0.19622127535436218,0.5829995038664171,0.7543909946857942,0.029851763851034958,0.7953208055598062,0.7068981043038849,0.358974358974359,0.09438189846115115,0.17398923719798642,0.5439594807507315,NaN,NaN,NaN,NaN,1.2906538502690677e-4,8.491878866226769e-6,1.1242160828802549e-4,1.4570916176578807e-4,0.9904882906203779,7.220344835550653e-5,0.9906274378290595,0.9903470876819309,1.368845468241528e-4,8.745232887175976e-6,1.1974420532887266e-4,1.5402488831943296e-4,2000
2e3,Male,47,17,1789690,17434,0,9,8,0,189,0,3.608567120947299e-5,5.6212345490194745e-6,3.608606878234598e-5,3.6085273640552015e-5,0.72,0.22390855276205957,0.2811473007558769,1.158852699244123,0.5247937354335959,0.055232410767300635,0.5797859116800348,0.4664417626561226,0.6153846153846154,0.20701604360397519,0.20964062569885072,1.02112860507038,NaN,NaN,NaN,NaN,1.056104577822195e-4,7.682030417320837e-6,9.055395483612946e-5,1.2066696072830953e-4,0.990352717358524,7.271121980053913e-5,0.9904928314483588,0.990210548526625,1.1007994206554115e-4,7.842871123130218e-6,9.470819712881673e-5,1.2545168700226557e-4,2000
2e3,Male,48,0,1789510,17631,0,0,0,0,166,0,1.698149233386964e-5,5.106948493930558e-6,1.6981662309788595e-5,1.6981322359497123e-5,NaN,NaN,NaN,NaN,0.27783197758249195,0.06993660020253406,0.31640066571266323,0.24040841996702964,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.276712601296393e-5,7.200125354577456e-6,7.865513963381844e-5,1.0687911239210942e-4,0.9902437053887884,7.31168509722586e-5,0.9903845915749687,0.9901007652545052,9.276712601296393e-5,7.200125354577456e-6,7.865513963381844e-5,1.0687911239210942e-4,2000
2e3,Male,49,0,1789344,17797,0,0,0,0,200,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1177905305257415e-4,7.903972628464024e-6,9.628755136599428e-5,1.2727055473915402e-4,0.9901518475868791,7.345684344949785e-5,0.9902933807282442,0.9900082611662749,1.1177905305257415e-4,7.903972628464024e-6,9.628755136599428e-5,1.2727055473915402e-4,2000
2e3,Male,50,0,1789144,17997,0,0,0,0,202,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.129095276077769e-4,7.944286627489115e-6,9.733901193503507e-5,1.2848004328051873e-4,0.9900411755363862,7.386431042200227e-5,0.9901834837833426,0.989896814815857,1.129095276077769e-4,7.944286627489115e-6,9.733901193503507e-5,1.2848004328051873e-4,2000
2e3,Male,51,0,1788942,18199,0,0,0,0,155,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.66471440402557e-5,6.959666082201824e-6,7.300644917471515e-5,1.0028783890579625e-4,0.9899293967653882,7.427349045426655e-5,0.9900724831078953,0.9897842587628172,8.66471440402557e-5,6.959666082201824e-6,7.300644917471515e-5,1.0028783890579625e-4,2000
2e3,Male,52,0,1788787,18354,0,0,0,0,147,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.218197044971148e-5,6.778254674516819e-6,6.889683540961826e-5,9.54671054898047e-5,0.989843625926256,7.458588030690561e-5,0.9899873061261242,0.9896978946904051,8.218197044971148e-5,6.778254674516819e-6,6.889683540961826e-5,9.54671054898047e-5,2000
2e3,Male,53,0,1788640,18501,0,0,0,0,140,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.827482290321317e-5,6.6154299564106255e-6,6.530881844640096e-5,9.124082736002538e-5,0.9897622819691436,7.4880892519197e-5,0.9899065228456313,0.9896159906484272,7.827482290321317e-5,6.6154299564106255e-6,6.530881844640096e-5,9.124082736002538e-5,2000
2e3,Male,54,0,1788500,18641,0,0,0,0,148,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.275433258071624e-5,6.80236422987718e-6,6.942194368043342e-5,9.608672148099905e-5,0.9896848115337985,7.516073469809786e-5,0.989829584124669,0.9895379890621685,8.275433258071624e-5,6.80236422987718e-6,6.942194368043342e-5,9.608672148099905e-5,2000
2e3,Male,55,0,1788352,18789,0,0,0,0,117,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.542550202189964e-5,6.0485897983772715e-6,5.357048385982381e-5,7.728052018397548e-5,0.9896029142164338,7.545539150259155e-5,0.989748246531501,0.9894555326161627,6.542550202189964e-5,6.0485897983772715e-6,5.357048385982381e-5,7.728052018397548e-5,2000
2e3,Male,56,0,1788235,18906,0,0,0,0,102,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.70411098634145e-5,5.647911475695173e-6,4.597140678318149e-5,6.811081294364751e-5,0.9895381710668953,7.568748307975317e-5,0.9896839441579206,0.9893903491613957,5.70411098634145e-5,5.647911475695173e-6,4.597140678318149e-5,6.811081294364751e-5,2000
2e3,Male,57,0,1788133,19008,0,0,0,0,105,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.872218840259149e-5,5.730698792108512e-6,4.749022516381162e-5,6.995415164137136e-5,0.9894817283211439,7.588921525417796e-5,0.9896278844589154,0.989333523779219,5.872218840259149e-5,5.730698792108512e-6,4.749022516381162e-5,6.995415164137136e-5,2000
2e3,Male,58,0,1788028,19113,0,0,0,0,88,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.92174426616793e-5,5.246597014741963e-6,3.893430147138969e-5,5.9500583851968904e-5,0.989423625494635,7.60962979119646e-5,0.9895701747684825,0.9892750282389664,4.92174426616793e-5,5.246597014741963e-6,3.893430147138969e-5,5.9500583851968904e-5,2000
2e3,Male,59,0,1787940,19201,0,0,0,0,71,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.971129330453612e-5,4.712863450768969e-6,3.0474250676973787e-5,4.8948335932098456e-5,0.9893749297924181,7.62694009561425e-5,0.9895218076390931,0.9892260043178323,3.971129330453612e-5,4.712863450768969e-6,3.0474250676973787e-5,4.8948335932098456e-5,2000
2e3,Male,60,0,1787869,19272,0,0,0,0,92,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.145923282114617e-5,5.364995887988093e-6,4.094403410348402e-5,6.197443153880831e-5,0.9893356412144931,7.640876528071429e-5,0.9894827835571229,0.989186451529464,5.145923282114617e-5,5.364995887988093e-6,4.094403410348402e-5,6.197443153880831e-5,2000
2e3,Male,61,0,1787777,19364,0,0,0,0,62,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.468054186668576e-5,4.404433220842341e-6,2.604801138152302e-5,4.3313072351848495e-5,0.9892847320712663,7.658895625707388e-5,0.9894322163456534,0.9891352008243995,3.468054186668576e-5,4.404433220842341e-6,2.604801138152302e-5,4.3313072351848495e-5,2000
2e3,Male,62,0,1787715,19426,0,0,0,0,81,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.531026201917631e-5,5.034473556394273e-6,3.5442875167524256e-5,5.517764887082837e-5,0.9892504237356136,7.671014002441527e-5,0.9893981379386946,0.9891006628093215,4.531026201917631e-5,5.034473556394273e-6,3.5442875167524256e-5,5.517764887082837e-5,2000
2e3,Male,63,0,1787634,19507,0,0,0,0,64,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.580215282820225e-5,4.475269102808235e-6,2.703078656557323e-5,4.457351909083127e-5,0.9892056015551639,7.686816014760039e-5,0.9893536155416316,0.9890555411711123,3.580215282820225e-5,4.475269102808235e-6,2.703078656557323e-5,4.457351909083127e-5,2000
2e3,Male,64,0,1787570,19571,0,0,0,0,62,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.468455793132346e-5,4.40494326156114e-6,2.6051027784721225e-5,4.331808807792569e-5,0.9891701864990061,7.699277597971047e-5,0.9893184368672882,0.9890198899904015,3.468455793132346e-5,4.40494326156114e-6,2.6051027784721225e-5,4.331808807792569e-5,2000
2e3,Male,65,0,1787508,19633,0,0,0,0,59,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.300739001895687e-5,4.297196160302092e-6,2.4585040310260964e-5,4.142973972765278e-5,0.9891358781633534,7.711329694555843e-5,0.9892843571211105,0.9889853533144752,3.300739001895687e-5,4.297196160302092e-6,2.4585040310260964e-5,4.142973972765278e-5,2000
2e3,Male,66,0,1787449,19692,0,0,0,0,41,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.293798045628119e-5,3.5823106977491538e-6,1.59167805072603e-5,2.9959180405302082e-5,0.9891032299084579,7.722780376746555e-5,0.9892519260261189,0.9889524881368008,2.293798045628119e-5,3.5823106977491538e-6,1.59167805072603e-5,2.9959180405302082e-5,2000
2e3,Male,67,0,1787408,19733,0,0,0,0,48,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.6854889604024652e-5,3.876169435135899e-6,1.9257737113183326e-5,3.445204209486598e-5,0.9890805421381068,7.730727192843059e-5,0.9892293889525422,0.9889296498344463,2.6854889604024652e-5,3.876169435135899e-6,1.9257737113183326e-5,3.445204209486598e-5,2000
2e3,Male,68,0,1787360,19781,0,0,0,0,39,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.182012884506338e-5,3.4940169475411817e-6,1.497198146651009e-5,2.866827622361667e-5,0.9890539808459885,7.740019947228638e-5,0.9892030038669094,0.9889029125287339,2.182012884506338e-5,3.4940169475411817e-6,1.497198146651009e-5,2.866827622361667e-5,2000
2e3,Male,69,0,1787321,19820,0,0,0,0,38,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.126109633402749e-5,3.4490052619091013e-6,1.4501170238196518e-5,2.8021022429858465e-5,0.9890323997961423,7.747561731933915e-5,0.9891815658114342,0.9888811886412321,2.126109633402749e-5,3.4490052619091013e-6,1.4501170238196518e-5,2.8021022429858465e-5,2000
2e3,Male,70,0,1787283,19858,0,0,0,0,29,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.6225877645132782e-5,3.0130698364332377e-6,1.0320369282819645e-5,2.213138600744592e-5,0.9890113721065488,7.754902763047546e-5,0.9891606773006136,0.9888600219255551,1.6225877645132782e-5,3.0130698364332377e-6,1.0320369282819645e-5,2.213138600744592e-5,2000
2e3,Male,71,0,1787254,19887,0,0,0,0,48,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.6857203605579584e-5,3.87650343249097e-6,1.925939649195139e-5,3.445501071920778e-5,0.9889953246592272,7.760500244811457e-5,0.9891447359699344,0.9888438684781123,2.6857203605579584e-5,3.87650343249097e-6,1.925939649195139e-5,3.445501071920778e-5,2000
2e3,Male,72,0,1787206,19935,0,0,0,0,34,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9024288981187778e-5,3.2626386434683216e-6,1.262963474542125e-5,2.5418943216954305e-5,0.9889687633671088,7.769755778181524e-5,0.9891183501318619,0.9888171319248009,1.9024288981187778e-5,3.2626386434683216e-6,1.262963474542125e-5,2.5418943216954305e-5,2000
2e3,Male,73,0,1787172,19969,0,0,0,0,40,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2381979820406994e-5,3.5389017385990224e-6,1.544585986792673e-5,2.9318099772887258e-5,0.988949949118525,7.776304812090511e-5,0.9890996600223277,0.9887981936737642,2.2381979820406994e-5,3.5389017385990224e-6,1.544585986792673e-5,2.9318099772887258e-5,2000
2e3,Male,74,0,1787132,20009,0,0,0,0,29,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.6227248628028097e-5,3.013324421565593e-6,1.0321241288024546e-5,2.213325596803165e-5,0.9889278147084265,7.784002181376976e-5,0.9890776715090209,0.9887759135275686,1.6227248628028097e-5,3.013324421565593e-6,1.0321241288024546e-5,2.213325596803165e-5,2000
2e3,Male,75,0,1787103,20038,0,0,0,0,46,1428,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.5750602060272085e-5,3.796719139618143e-6,1.8309169287206625e-5,3.3192034833337546e-5,0.988911767261105,7.789577800192462e-5,0.9890617297362979,0.9887597605221469,2.5750602060272085e-5,3.796719139618143e-6,1.8309169287206625e-5,3.3192034833337546e-5,2000
2e3,Male,76,0,1785629,20084,1428,0,0,0,28,1986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.568959701270073e-5,2.9650551332250524e-6,9.878195739404016e-6,2.150099828599744e-5,0.9888863025155799,7.798420474128375e-5,0.9890364325755574,0.9887341283747993,1.568959701270073e-5,2.9650551332250524e-6,9.878195739404016e-6,2.150099828599744e-5,2000
2e3,Male,77,0,1783615,20112,3414,0,0,0,20,2033,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1219639305425788e-5,2.5087876169565827e-6,6.302505931330819e-6,1.613677267952076e-5,0.9888707874097149,7.803808245452708e-5,0.9890210195721434,0.9887185112752,1.1219639305425788e-5,2.5087876169565827e-6,6.302505931330819e-6,1.613677267952076e-5,2000
2e3,Male,78,0,1781562,20132,5447,0,0,0,33,2397,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8535712420106867e-5,3.226653369422545e-6,1.2211588025443866e-5,2.485983681476987e-5,0.9888596926983998,7.807663045179631e-5,0.9890099979100042,0.988707343590132,1.8535712420106867e-5,3.226653369422545e-6,1.2211588025443866e-5,2.485983681476987e-5,2000
2e3,Male,79,0,1779132,20165,7844,0,0,0,24,2649,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3499865423216563e-5,2.7556484901974123e-6,8.098893628377459e-6,1.8900837218055667e-5,0.9888413636493831,7.814035114877462e-5,0.9889917896087517,0.9886888939137385,1.3499865423216563e-5,2.7556484901974123e-6,8.098893628377459e-6,1.8900837218055667e-5,2000
2e3,Male,80,0,1776459,20189,10493,0,0,0,29,3422,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.6340481542721767e-5,3.034351245950317e-6,1.0393262384214908e-5,2.2287700701228626e-5,0.9888280145141547,7.818679234416225e-5,0.9889785284742504,0.9886754568619673,1.6340481542721767e-5,3.034351245950317e-6,1.0393262384214908e-5,2.2287700701228626e-5,2000
2e3,Male,81,0,1773008,20218,13915,0,0,0,24,3746,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3550724596767135e-5,2.766030075524913e-6,8.129405268583703e-6,1.8972043924950568e-5,0.9888118567202477,7.82430644274846e-5,0.9889624773062741,0.9886591925389335,1.3550724596767135e-5,2.766030075524913e-6,8.129405268583703e-6,1.8972043924950568e-5,2000
2e3,Male,82,0,1769238,20242,17661,0,0,0,23,4887,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3018010700804795e-5,2.7144428734095394e-6,7.69780043083068e-6,1.833822097077891e-5,0.9887984576938825,7.828979305703643e-5,0.9889491668202371,0.9886457050475221,1.3018010700804795e-5,2.7144428734095394e-6,7.69780043083068e-6,1.833822097077891e-5,2000
2e3,Male,83,0,1764328,20265,22548,0,0,0,18,6002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.021961962575753e-5,2.4087874461419785e-6,5.498482984907038e-6,1.4940756266608022e-5,0.988785585588764,7.833476867447421e-5,0.9889363799323493,0.9886327477916963,1.021961962575753e-5,2.4087874461419785e-6,5.498482984907038e-6,1.4940756266608022e-5,2000
2e3,Male,84,0,1758308,20283,28550,0,0,0,25,9499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4256825883096309e-5,2.8513651765468167e-6,8.668252830292857e-6,1.984539893589976e-5,0.9887754806278222,7.837016840240245e-5,0.9889263420443388,0.9886225758042728,1.4256825883096309e-5,2.8513651765468167e-6,8.668252830292857e-6,1.984539893589976e-5,2000
2e3,Male,85,0,1748784,20308,38049,0,0,0,19,12617,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0904086507283356e-5,2.501569008219323e-6,6.001101346331902e-6,1.580707166823481e-5,0.9887613839284445,7.841974709477124e-5,0.9889123392835634,0.9886083852195505,1.0904086507283356e-5,2.501569008219323e-6,6.001101346331902e-6,1.580707166823481e-5,2000
2e3,Male,86,0,1736148,20327,50666,0,0,0,17,21518,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.852899114137433e-6,2.3896790450382553e-6,5.169214251252384e-6,1.4536583977022482e-5,0.9887506024475602,7.845788977847088e-5,0.9889016300745453,0.9885975314948101,9.852899114137433e-6,2.3896790450382553e-6,5.169214251252384e-6,1.4536583977022482e-5,2000
2e3,Male,87,0,1714613,20344,72184,0,0,0,19,36469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1200393310653519e-5,2.5695464509622145e-6,6.164174810164864e-6,1.6236611811142172e-5,0.9887408604356188,7.849268670147495e-5,0.9888919539989531,0.9885877235537778,1.1200393310653519e-5,2.5695464509622145e-6,6.164174810164864e-6,1.6236611811142172e-5,2000
2e3,Male,88,0,1678125,20363,108653,0,0,0,15,71764,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.13389096752567e-6,2.358360506862157e-6,4.511589311514216e-6,1.3756192623537123e-5,0.9887297862111175,7.853291307797771e-5,0.9888809560084704,0.9885765730677091,9.13389096752567e-6,2.358360506862157e-6,4.511589311514216e-6,1.3756192623537123e-5,2000
2e3,Male,89,0,1606346,20378,180417,0,0,0,18,155054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.177386333161086e-5,2.7751262008004716e-6,6.3347159254884675e-6,1.7213010737733252e-5,0.9887207553022975,7.856680518577344e-5,0.9888719893461967,0.9885674778326182,1.177386333161086e-5,2.7751262008004716e-6,6.3347159254884675e-6,1.7213010737733252e-5,2000
2e3,Male,90,0,1451274,20396,335471,0,0,0,5,314833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.86442066537595e-6,1.7282214602838924e-6,4.771688459103023e-7,7.2516724848415985e-6,0.9887091143077813,7.861377692495008e-5,0.9888604374438918,0.9885557474715524,3.86442066537595e-6,1.7282214602838924e-6,4.771688459103023e-7,7.2516724848415985e-6,2000
2e3,Male,91,0,1136436,20401,650304,0,0,0,2,465818,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2135500251237928e-6,1.565216233259728e-6,-8.542174200827177e-7,5.281317470330304e-6,0.9887052935272305,7.863204066344984e-5,0.9888566513474972,0.988551891768643,2.2135500251237928e-6,1.565216233259728e-6,-8.542174200827177e-7,5.281317470330304e-6,2000
2e3,Male,92,0,670616,20403,1116122,0,0,0,0,503681,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,0.9887031049810253,7.864709345013227e-5,0.9888544914468506,0.9885496742017339,0.0,NaN,NaN,NaN,2000
2e3,Male,93,0,166935,20403,1619803,0,0,0,0,155689,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,0.9887031049810253,7.864709345013227e-5,0.9888544914468506,0.9885496742017339,0.0,NaN,NaN,NaN,2000
2e3,Male,94,0,11246,20403,1775492,0,0,0,0,20672,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,0.9887031049810253,7.864709345013227e-5,0.9888544914468506,0.9885496742017339,0.0,NaN,NaN,NaN,2000
2e3,Male,95,0,-9426,20403,1796164,0,0,0,0,954,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0,NaN,NaN,NaN,0.9887031049810253,7.864709345013227e-5,0.9888544914468506,0.9885496742017339,-0.0,NaN,NaN,NaN,2000
2e3,Male,96,0,-10380,20403,1797118,0,0,0,0,236,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0,NaN,NaN,NaN,0.9887031049810253,7.864709345013227e-5,0.9888544914468506,0.9885496742017339,-0.0,NaN,NaN,NaN,2000
